delivery_id,order_id,driver_id,pickup_time,delivery_time,delivery_status,distance_km,delivery_duration_minutes
DEL-00248,ORD-00351,DRV-018,2026-03-25 11:57:19,2026-03-25 15:07:19,delivered,44.7,190
DEL-00249,ORD-00352,DRV-033,2025-07-26 20:22:58,2025-07-26 23:40:58,delivered,24.4,198
DEL-00250,ORD-00353,DRV-027,2025-04-25 23:47:45,2025-04-26 02:06:45,delivered,21.2,139
DEL-00251,ORD-00354,DRV-019,2025-10-31 12:43:58,2025-10-31 13:38:58,delivered,32.7,55
DEL-00252,ORD-00355,DRV-039,2025-09-26 23:55:07,2025-09-27 02:25:07,delivered,48.0,150
DEL-00253,ORD-00356,DRV-027,2025-12-19 01:51:15,2025-12-19 05:35:15,delivered,44.6,224
DEL-00254,ORD-00357,DRV-033,2025-05-17 23:03:54,2025-05-18 01:03:54,delivered,69.1,120
DEL-00255,ORD-00358,DRV-042,2025-10-19 22:20:47,2025-10-19 23:15:47,delivered,32.7,55
DEL-00256,ORD-00359,DRV-002,2025-06-26 07:38:32,2025-06-26 11:05:32,in_transit,38.0,207
DEL-00257,ORD-00361,DRV-004,2025-11-24 02:06:25,2025-11-24 06:02:25,delivered,18.2,236
DEL-00258,ORD-00364,DRV-001,2025-08-26 22:08:52,2025-08-27 01:34:52,delivered,15.0,206
DEL-00259,ORD-00365,DRV-031,2025-06-11 07:59:54,2025-06-11 08:53:54,delivered,23.4,54
DEL-00260,ORD-00367,DRV-025,2025-08-30 06:13:39,2025-08-30 09:45:39,failed,3.5,212
DEL-00261,ORD-00368,DRV-008,2025-08-31 21:17:18,2025-08-31 22:57:18,delivered,46.8,100
DEL-00262,ORD-00369,DRV-020,2025-07-29 12:19:00,2025-07-29 14:30:00,delivered,63.1,131
DEL-00263,ORD-00370,DRV-042,2025-08-24 05:02:02,2025-08-24 08:49:02,delivered,36.5,227
DEL-00264,ORD-00371,DRV-041,2026-04-08 12:52:39,2026-04-08 13:58:39,returned_to_warehouse,60.4,66
DEL-00265,ORD-00372,DRV-049,2026-03-01 13:03:33,2026-03-01 15:12:33,delivered,67.7,129
DEL-00266,ORD-00373,DRV-007,2025-05-18 20:00:30,2025-05-18 21:22:30,delivered,73.5,82
DEL-00267,ORD-00377,DRV-038,2026-02-04 13:03:15,2026-02-04 14:08:15,delivered,60.3,65
DEL-00268,ORD-00378,DRV-037,2025-07-31 21:14:11,2025-07-31 23:00:11,delivered,2.9,106
DEL-00269,ORD-00380,DRV-043,2026-04-05 21:05:19,2026-04-05 23:44:19,delivered,68.0,159
DEL-00270,ORD-00381,DRV-025,2025-09-17 21:21:04,2025-09-17 22:37:04,delivered,52.1,76
DEL-00271,ORD-00382,DRV-027,2026-03-11 02:01:11,2026-03-11 03:45:11,delivered,46.2,104
DEL-00272,ORD-00383,DRV-036,2025-06-06 22:33:24,2025-06-07 01:55:24,delivered,4.0,202
DEL-00273,ORD-00384,DRV-003,2025-11-16 20:13:10,2025-11-16 21:38:10,delivered,27.6,85
DEL-00274,ORD-00385,DRV-050,2025-05-17 11:40:43,2025-05-17 13:49:43,delivered,10.4,129
DEL-00275,ORD-00386,DRV-016,2025-07-02 04:31:22,2025-07-02 05:08:22,delivered,10.9,37
DEL-00276,ORD-00387,DRV-049,2025-10-07 15:29:05,2025-10-07 18:33:05,delivered,23.2,184
DEL-00277,ORD-00388,DRV-018,2026-02-28 15:39:47,2026-02-28 16:29:47,delivered,17.2,50
DEL-00278,ORD-00390,DRV-031,2025-05-10 11:41:42,2025-05-10 14:12:42,delivered,73.6,151
DEL-00279,ORD-00391,DRV-035,2026-04-03 05:06:17,2026-04-03 09:00:17,delivered,18.0,234
DEL-00280,ORD-00392,DRV-035,2026-01-19 01:03:15,2026-01-19 01:58:15,delivered,24.0,55
DEL-00281,ORD-00393,DRV-005,2025-05-20 05:27:22,2025-05-20 08:53:22,delivered,22.7,206
DEL-00282,ORD-00394,DRV-005,2025-09-14 15:22:25,2025-09-14 17:43:25,delivered,40.5,141
DEL-00283,ORD-00395,DRV-019,2026-03-16 10:38:34,2026-03-16 13:27:34,delivered,9.1,169
DEL-00284,ORD-00397,DRV-006,2025-11-06 08:16:14,2025-11-06 11:33:14,delivered,57.4,197
DEL-00285,ORD-00398,DRV-011,2026-01-02 05:59:41,2026-01-02 06:35:41,delivered,5.7,36
DEL-00286,ORD-00399,DRV-027,2026-01-19 00:25:31,2026-01-19 01:04:31,delivered,13.7,39
DEL-00287,ORD-00401,DRV-035,2025-06-24 23:37:39,2025-06-25 01:53:39,delivered,74.2,136
DEL-00288,ORD-00402,DRV-039,2025-09-02 07:38:24,2025-09-02 11:19:24,failed,77.3,221
DEL-00289,ORD-00403,DRV-050,2025-11-04 04:12:16,2025-11-04 05:45:16,delivered,24.8,93
DEL-00290,ORD-00404,DRV-022,2025-05-01 17:20:36,2025-05-01 18:56:36,delivered,41.2,96
DEL-00291,ORD-00405,DRV-004,2026-02-12 08:50:03,2026-02-12 11:41:03,delivered,22.4,171
DEL-00292,ORD-00406,DRV-045,2026-02-15 03:54:48,2026-02-15 05:45:48,delivered,17.4,111
DEL-00293,ORD-00407,DRV-038,2025-08-06 01:10:49,2025-08-06 04:04:49,delivered,78.8,174
DEL-00294,ORD-00408,DRV-006,2025-11-06 07:39:48,2025-11-06 09:01:48,delivered,73.8,82
DEL-00295,ORD-00409,DRV-006,2025-10-02 21:38:51,2025-10-03 01:29:51,failed,39.5,231
DEL-00296,ORD-00410,DRV-046,2025-04-27 16:24:47,2025-04-27 19:00:47,failed,11.0,156
DEL-00297,ORD-00412,DRV-002,2025-07-20 23:42:13,2025-07-21 02:41:13,failed,55.2,179
DEL-00298,ORD-00413,DRV-001,2026-03-31 07:26:22,2026-03-31 09:13:22,delivered,72.7,107
DEL-00299,ORD-00415,DRV-019,2025-10-05 19:19:20,2025-10-05 22:02:20,delivered,45.3,163
DEL-00300,ORD-00416,DRV-041,2025-12-10 19:18:27,2025-12-10 20:18:27,delivered,12.3,60
DEL-00301,ORD-00417,DRV-045,2026-03-08 15:12:57,2026-03-08 17:03:57,delivered,12.7,111
DEL-00302,ORD-00420,DRV-028,2025-12-23 04:36:29,2025-12-23 08:23:29,delivered,74.5,227
DEL-00303,ORD-00421,DRV-028,2025-07-15 10:33:43,2025-07-15 13:13:43,delivered,30.7,160
DEL-00304,ORD-00423,DRV-006,2025-07-26 13:09:28,2025-07-26 16:13:28,delivered,7.6,184
DEL-00305,ORD-00424,DRV-008,2026-04-14 01:13:26,2026-04-14 04:26:26,delivered,40.9,193
DEL-00306,ORD-00425,DRV-019,2025-05-11 22:02:01,2025-05-12 00:09:01,delivered,11.5,127
DEL-00307,ORD-00426,DRV-019,2026-01-13 12:35:19,2026-01-13 14:08:19,delivered,52.0,93
DEL-00308,ORD-00427,DRV-022,2025-11-16 08:37:23,2025-11-16 09:19:23,delivered,7.9,42
DEL-00309,ORD-00429,DRV-028,2026-02-27 11:51:06,2026-02-27 13:45:06,delivered,6.0,114
DEL-00310,ORD-00430,DRV-017,2025-12-02 22:00:09,2025-12-02 23:17:09,delivered,32.3,77
DEL-00311,ORD-00431,DRV-012,2025-10-08 19:59:55,2025-10-08 21:57:55,returned_to_warehouse,28.3,118
DEL-00312,ORD-00432,DRV-005,2025-12-27 08:43:33,2025-12-27 12:00:33,delivered,40.8,197
DEL-00313,ORD-00433,DRV-047,2025-05-29 11:22:54,2025-05-29 12:27:54,delivered,51.4,65
DEL-00314,ORD-00435,DRV-035,2025-11-14 00:45:48,2025-11-14 01:31:48,delivered,74.9,46
DEL-00315,ORD-00436,DRV-023,2026-02-20 02:39:43,2026-02-20 06:09:43,delivered,49.9,210
DEL-00316,ORD-00437,DRV-039,2025-06-15 09:37:11,2025-06-15 11:46:11,delivered,49.2,129
DEL-00317,ORD-00438,DRV-041,2025-05-07 18:01:41,2025-05-07 18:45:41,delivered,4.4,44
DEL-00318,ORD-00439,DRV-043,2025-08-12 09:23:16,2025-08-12 13:00:16,delivered,28.6,217
DEL-00319,ORD-00440,DRV-033,2026-03-05 00:15:30,2026-03-05 02:27:30,delivered,18.2,132
DEL-00320,ORD-00441,DRV-041,2025-06-05 00:52:39,2025-06-05 01:59:39,delivered,68.4,67
DEL-00321,ORD-00442,DRV-009,2025-06-16 08:39:58,2025-06-16 09:31:58,delivered,37.5,52
DEL-00322,ORD-00443,DRV-017,2025-07-26 09:18:10,2025-07-26 12:35:10,delivered,30.2,197
DEL-00323,ORD-00445,DRV-006,2026-03-15 22:25:48,2026-03-15 22:57:48,delivered,39.2,32
DEL-00324,ORD-00446,DRV-015,2025-08-24 13:36:47,2025-08-24 16:53:47,delivered,73.8,197
DEL-00325,ORD-00448,DRV-027,2025-10-26 05:35:40,2025-10-26 09:34:40,delivered,31.5,239
DEL-00326,ORD-00449,DRV-033,2026-03-26 01:40:13,2026-03-26 02:56:13,delivered,22.3,76
DEL-00327,ORD-00450,DRV-001,2025-10-21 15:34:13,2025-10-21 19:23:13,failed,65.0,229
DEL-00328,ORD-00451,DRV-004,2026-01-22 09:35:25,2026-01-22 13:33:25,delivered,34.1,238
DEL-00329,ORD-00452,DRV-007,2025-06-23 12:26:36,2025-06-23 14:05:36,delivered,79.1,99
DEL-00330,ORD-00453,DRV-027,2025-05-21 14:34:48,2025-05-21 15:38:48,in_transit,43.8,64
DEL-00331,ORD-00454,DRV-023,2026-01-16 02:30:03,2026-01-16 03:49:03,delivered,41.1,79
DEL-00332,ORD-00455,DRV-010,2025-11-02 16:11:30,2025-11-02 20:03:30,delivered,53.4,232
DEL-00333,ORD-00456,DRV-019,2026-03-01 21:46:01,2026-03-01 22:53:01,delivered,16.1,67
DEL-00334,ORD-00457,DRV-010,2026-02-11 18:51:47,2026-02-11 21:38:47,delivered,23.7,167
DEL-00335,ORD-00458,DRV-039,2025-12-23 08:23:51,2025-12-23 09:42:51,delivered,29.9,79
DEL-00336,ORD-00459,DRV-047,2025-08-04 13:16:03,2025-08-04 13:54:03,delivered,2.1,38
DEL-00337,ORD-00460,DRV-008,2025-12-24 03:34:30,2025-12-24 06:25:30,delivered,22.9,171
DEL-00338,ORD-00463,DRV-008,2025-11-14 05:41:22,2025-11-14 07:46:22,delivered,71.4,125
DEL-00339,ORD-00464,DRV-050,2026-02-12 23:07:12,2026-02-13 00:40:12,in_transit,29.1,93
DEL-00340,ORD-00465,DRV-029,2025-04-21 08:11:52,2025-04-21 09:30:52,delivered,26.9,79
DEL-00341,ORD-00466,DRV-038,2025-10-24 12:18:01,2025-10-24 13:25:01,delivered,14.8,67
DEL-00342,ORD-00467,DRV-008,2025-08-30 08:53:34,2025-08-30 09:24:34,delivered,63.7,31
DEL-00343,ORD-00468,DRV-032,2025-10-11 13:38:54,2025-10-11 17:07:54,delivered,75.0,209
DEL-00344,ORD-00470,DRV-016,2026-03-15 21:53:19,2026-03-15 22:33:19,delivered,48.7,40
DEL-00345,ORD-00471,DRV-005,2025-05-23 05:54:37,2025-05-23 06:56:37,in_transit,74.3,62
DEL-00346,ORD-00472,DRV-046,2025-06-11 06:55:52,2025-06-11 08:41:52,delivered,10.0,106
DEL-00347,ORD-00474,DRV-022,2025-06-26 02:45:22,2025-06-26 04:39:22,delivered,20.9,114
DEL-00348,ORD-00477,DRV-049,2026-02-15 18:08:04,2026-02-15 21:52:04,delivered,11.8,224
DEL-00349,ORD-00478,DRV-031,2025-10-27 04:53:11,2025-10-27 05:47:11,delivered,74.5,54
DEL-00350,ORD-00479,DRV-041,2025-10-28 14:21:46,2025-10-28 16:35:46,delivered,64.4,134
DEL-00351,ORD-00480,DRV-033,2025-11-03 10:03:46,2025-11-03 12:53:46,delivered,4.8,170
DEL-00352,ORD-00481,DRV-025,2026-01-18 19:44:36,2026-01-18 22:36:36,delivered,74.3,172
DEL-00353,ORD-00482,DRV-036,2025-05-28 00:08:42,2025-05-28 03:51:42,returned_to_warehouse,28.9,223
DEL-00354,ORD-00483,DRV-015,2025-10-02 16:41:48,2025-10-02 20:12:48,delivered,77.5,211
DEL-00355,ORD-00484,DRV-010,2025-05-14 21:50:48,2025-05-15 00:42:48,delivered,47.6,172
DEL-00356,ORD-00487,DRV-046,2025-10-08 04:28:54,2025-10-08 05:54:54,delivered,66.3,86
DEL-00357,ORD-00490,DRV-047,2026-02-09 09:06:18,2026-02-09 10:40:18,failed,74.6,94
DEL-00358,ORD-00491,DRV-022,2026-03-07 19:16:04,2026-03-07 22:18:04,delivered,46.9,182
DEL-00359,ORD-00493,DRV-024,2026-01-21 03:34:57,2026-01-21 05:26:57,failed,76.7,112
DEL-00360,ORD-00495,DRV-035,2026-01-01 14:54:29,2026-01-01 17:50:29,delivered,25.9,176
DEL-00361,ORD-00496,DRV-001,2025-04-28 07:14:21,2025-04-28 08:55:21,failed,16.6,101
DEL-00362,ORD-00497,DRV-041,2026-02-09 12:30:04,2026-02-09 14:47:04,delivered,49.0,137
DEL-00363,ORD-00498,DRV-034,2025-07-06 03:16:31,2025-07-06 06:42:31,failed,25.2,206
DEL-00364,ORD-00499,DRV-005,2026-02-24 07:46:35,2026-02-24 11:41:35,in_transit,44.4,235
DEL-00365,ORD-00500,DRV-016,2025-06-08 17:01:39,2025-06-08 17:43:39,delivered,32.3,42
DEL-00366,ORD-00501,DRV-003,2025-07-08 03:14:13,2025-07-08 05:39:13,delivered,61.0,145
DEL-00367,ORD-00502,DRV-006,2025-05-31 18:52:37,2025-05-31 21:04:37,delivered,26.8,132
DEL-00368,ORD-00503,DRV-020,2025-06-04 19:36:07,2025-06-04 21:03:07,delivered,34.6,87
DEL-00369,ORD-00504,DRV-041,2025-05-16 01:10:20,2025-05-16 04:01:20,delivered,6.6,171
DEL-00370,ORD-00506,DRV-026,2026-01-27 04:45:22,2026-01-27 07:26:22,delivered,23.9,161
DEL-00371,ORD-00508,DRV-026,2026-01-25 08:54:24,2026-01-25 12:01:24,delivered,14.5,187
DEL-00372,ORD-00509,DRV-032,2026-01-18 03:44:54,2026-01-18 05:22:54,delivered,25.5,98
DEL-00373,ORD-00510,DRV-001,2025-05-03 14:49:59,2025-05-03 16:05:59,failed,27.2,76
DEL-00374,ORD-00511,DRV-010,2025-05-26 14:14:28,2025-05-26 15:56:28,delivered,54.7,102
DEL-00375,ORD-00513,DRV-001,2025-10-22 17:10:31,2025-10-22 18:44:31,delivered,15.6,94
DEL-00376,ORD-00514,DRV-009,2025-05-09 11:38:41,2025-05-09 12:16:41,delivered,23.4,38
DEL-00377,ORD-00515,DRV-026,2025-05-30 00:35:01,2025-05-30 01:33:01,delivered,58.2,58
DEL-00378,ORD-00517,DRV-030,2025-05-11 13:50:54,2025-05-11 14:47:54,delivered,27.6,57
DEL-00379,ORD-00518,DRV-032,2025-12-16 09:02:32,2025-12-16 12:01:32,delivered,74.4,179
DEL-00380,ORD-00519,DRV-011,2026-01-17 21:20:47,2026-01-18 01:17:47,delivered,31.5,237
DEL-00381,ORD-00521,DRV-014,2026-03-18 19:29:55,2026-03-18 21:54:55,returned_to_warehouse,6.8,145
DEL-00382,ORD-00522,DRV-044,2025-06-30 09:38:15,2025-06-30 12:56:15,delivered,13.3,198
DEL-00383,ORD-00523,DRV-006,2026-03-12 12:37:21,2026-03-12 14:21:21,failed,30.0,104
DEL-00384,ORD-00524,DRV-034,2025-06-23 02:53:35,2025-06-23 06:06:35,delivered,43.9,193
DEL-00385,ORD-00526,DRV-009,2025-05-19 22:53:22,2025-05-20 00:20:22,in_transit,5.6,87
DEL-00386,ORD-00527,DRV-045,2026-02-20 07:45:32,2026-02-20 10:06:32,failed,32.6,141
DEL-00387,ORD-00528,DRV-032,2026-03-27 10:07:37,2026-03-27 13:10:37,delivered,9.1,183
DEL-00388,ORD-00530,DRV-002,2025-08-21 14:11:29,2025-08-21 15:21:29,delivered,48.8,70
DEL-00389,ORD-00533,DRV-050,2026-01-07 16:28:13,2026-01-07 17:20:13,delivered,33.8,52
DEL-00390,ORD-00534,DRV-012,2025-07-13 13:53:53,2025-07-13 14:53:53,delivered,30.0,60
DEL-00391,ORD-00535,DRV-001,2025-11-12 10:41:10,2025-11-12 12:54:10,delivered,31.8,133
DEL-00392,ORD-00537,DRV-049,2025-11-13 23:55:15,2025-11-14 01:21:15,delivered,78.9,86
DEL-00393,ORD-00538,DRV-011,2025-04-20 23:43:23,2025-04-21 01:08:23,delivered,11.4,85
DEL-00394,ORD-00539,DRV-023,2025-07-05 09:17:34,2025-07-05 09:58:34,delivered,25.6,41
DEL-00395,ORD-00541,DRV-043,2025-07-27 17:49:44,2025-07-27 19:06:44,delivered,13.8,77
DEL-00396,ORD-00542,DRV-016,2026-03-12 15:52:39,2026-03-12 16:34:39,delivered,10.3,42
DEL-00397,ORD-00543,DRV-032,2025-10-29 12:27:42,2025-10-29 14:32:42,delivered,50.3,125
DEL-00398,ORD-00545,DRV-002,2025-05-22 01:11:43,2025-05-22 04:15:43,delivered,6.8,184
DEL-00399,ORD-00546,DRV-007,2025-07-03 10:08:51,2025-07-03 13:39:51,delivered,47.4,211
DEL-00400,ORD-00547,DRV-046,2025-10-17 22:47:41,2025-10-17 23:54:41,delivered,16.4,67
DEL-00401,ORD-00548,DRV-033,2026-01-01 04:09:36,2026-01-01 07:32:36,delivered,23.9,203
DEL-00402,ORD-00549,DRV-001,2025-08-29 14:28:00,2025-08-29 16:32:00,delivered,29.6,124
DEL-00403,ORD-00550,DRV-010,2025-11-18 23:30:31,2025-11-19 01:55:31,delivered,47.2,145
DEL-00404,ORD-00551,DRV-047,2025-09-23 23:08:42,2025-09-23 23:38:42,delivered,24.3,30
DEL-00405,ORD-00552,DRV-025,2026-04-02 17:31:36,2026-04-02 18:56:36,delivered,12.7,85
DEL-00406,ORD-00556,DRV-035,2025-07-04 18:24:52,2025-07-04 21:34:52,failed,38.6,190
DEL-00407,ORD-00557,DRV-029,2025-07-09 22:49:32,2025-07-09 23:38:32,delivered,24.2,49
DEL-00408,ORD-00558,DRV-048,2025-05-28 22:18:58,2025-05-29 00:01:58,delivered,67.4,103
DEL-00409,ORD-00559,DRV-013,2026-04-10 17:01:08,2026-04-10 20:08:08,delivered,25.1,187
DEL-00410,ORD-00560,DRV-006,2025-06-01 17:43:22,2025-06-01 20:50:22,delivered,56.5,187
DEL-00411,ORD-00561,DRV-027,2025-05-27 20:08:41,2025-05-27 22:33:41,delivered,78.0,145
DEL-00412,ORD-00562,DRV-043,2025-06-06 07:30:54,2025-06-06 09:49:54,delivered,28.5,139
DEL-00413,ORD-00564,DRV-009,2025-12-30 10:38:31,2025-12-30 13:53:31,delivered,71.9,195
DEL-00414,ORD-00566,DRV-045,2025-04-30 16:06:17,2025-04-30 19:56:17,delivered,46.9,230
DEL-00415,ORD-00568,DRV-043,2025-05-29 18:32:11,2025-05-29 20:24:11,delivered,39.2,112
DEL-00416,ORD-00569,DRV-009,2025-07-28 13:12:35,2025-07-28 17:06:35,delivered,58.3,234
DEL-00417,ORD-00570,DRV-041,2025-11-21 17:00:37,2025-11-21 17:47:37,delivered,54.7,47
DEL-00418,ORD-00571,DRV-041,2025-08-09 05:07:03,2025-08-09 08:31:03,in_transit,74.3,204
DEL-00419,ORD-00573,DRV-016,2025-09-27 02:45:02,2025-09-27 05:17:02,delivered,51.3,152
DEL-00420,ORD-00574,DRV-035,2025-11-04 10:38:01,2025-11-04 11:46:01,delivered,17.5,68
DEL-00421,ORD-00576,DRV-025,2026-02-23 03:04:12,2026-02-23 06:03:12,failed,14.1,179
DEL-00422,ORD-00577,DRV-033,2025-06-25 21:59:01,2025-06-26 01:11:01,delivered,42.3,192
DEL-00423,ORD-00578,DRV-006,2025-05-12 04:19:01,2025-05-12 06:35:01,delivered,19.2,136
DEL-00424,ORD-00579,DRV-003,2026-02-17 17:39:17,2026-02-17 18:47:17,delivered,49.3,68
DEL-00425,ORD-00580,DRV-050,2025-10-06 13:48:31,2025-10-06 17:29:31,delivered,21.1,221
DEL-00426,ORD-00581,DRV-045,2025-12-22 06:14:25,2025-12-22 07:46:25,delivered,46.4,92
DEL-00427,ORD-00583,DRV-010,2026-04-15 22:42:32,2026-04-16 00:14:32,delivered,56.8,92
DEL-00428,ORD-00584,DRV-033,2025-10-13 00:48:41,2025-10-13 03:09:41,delivered,28.9,141
DEL-00429,ORD-00585,DRV-031,2025-05-26 11:03:05,2025-05-26 13:10:05,delivered,31.6,127
DEL-00430,ORD-00586,DRV-043,2025-09-24 19:03:15,2025-09-24 21:50:15,delivered,57.7,167
DEL-00431,ORD-00588,DRV-022,2025-05-18 07:16:53,2025-05-18 08:37:53,delivered,64.5,81
DEL-00432,ORD-00590,DRV-014,2025-09-10 14:54:58,2025-09-10 15:42:58,delivered,70.8,48
DEL-00433,ORD-00591,DRV-050,2025-11-19 21:49:22,2025-11-20 00:33:22,delivered,12.9,164
DEL-00434,ORD-00593,DRV-023,2026-03-20 11:00:46,2026-03-20 14:20:46,delivered,69.9,200
DEL-00435,ORD-00594,DRV-028,2026-04-08 08:46:03,2026-04-08 12:15:03,delivered,35.4,209
DEL-00436,ORD-00598,DRV-024,2025-11-20 06:25:25,2025-11-20 10:18:25,failed,70.4,233
DEL-00437,ORD-00599,DRV-018,2026-04-12 19:02:21,2026-04-12 22:58:21,delivered,13.3,236
DEL-00438,ORD-00602,DRV-016,2026-01-06 12:04:24,2026-01-06 14:02:24,delivered,19.2,118
DEL-00439,ORD-00603,DRV-049,2025-07-27 19:33:53,2025-07-27 21:36:53,delivered,54.5,123
DEL-00440,ORD-00608,DRV-034,2025-12-07 22:48:34,2025-12-08 01:55:34,delivered,38.6,187
DEL-00441,ORD-00609,DRV-011,2025-09-10 03:30:30,2025-09-10 06:10:30,delivered,24.9,160
DEL-00442,ORD-00610,DRV-024,2025-10-07 07:07:08,2025-10-07 11:05:08,delivered,64.6,238
DEL-00443,ORD-00611,DRV-009,2025-11-24 07:20:36,2025-11-24 08:20:36,delivered,3.7,60
DEL-00444,ORD-00613,DRV-037,2025-10-10 14:26:19,2025-10-10 14:57:19,delivered,76.8,31
DEL-00445,ORD-00614,DRV-008,2025-07-27 17:49:42,2025-07-27 19:42:42,failed,31.9,113
DEL-00446,ORD-00615,DRV-050,2026-01-21 16:14:23,2026-01-21 20:13:23,failed,54.4,239
DEL-00447,ORD-00616,DRV-032,2025-05-25 14:09:48,2025-05-25 17:51:48,delivered,36.9,222
DEL-00448,ORD-00617,DRV-045,2025-07-16 19:37:37,2025-07-16 22:39:37,delivered,75.7,182
DEL-00449,ORD-00618,DRV-017,2025-10-14 11:07:21,2025-10-14 14:14:21,delivered,36.4,187
DEL-00450,ORD-00619,DRV-037,2025-12-03 02:17:22,2025-12-03 03:55:22,delivered,69.6,98
DEL-00451,ORD-00621,DRV-024,2025-05-22 11:14:21,2025-05-22 13:01:21,delivered,36.1,107
DEL-00452,ORD-00623,DRV-019,2025-05-13 02:12:58,2025-05-13 02:43:58,delivered,16.5,31
DEL-00453,ORD-00624,DRV-045,2025-12-21 20:16:01,2025-12-21 22:52:01,returned_to_warehouse,38.0,156
DEL-00454,ORD-00625,DRV-019,2026-04-08 07:05:40,2026-04-08 10:34:40,delivered,54.1,209
DEL-00455,ORD-00626,DRV-030,2025-09-04 23:12:32,2025-09-05 01:10:32,delivered,77.9,118
DEL-00456,ORD-00627,DRV-019,2025-12-22 02:52:56,2025-12-22 03:57:56,failed,31.1,65
DEL-00457,ORD-00628,DRV-015,2025-06-12 09:59:34,2025-06-12 13:16:34,in_transit,6.1,197
DEL-00458,ORD-00630,DRV-029,2025-05-22 16:34:38,2025-05-22 19:40:38,delivered,43.3,186
DEL-00459,ORD-00632,DRV-010,2026-01-16 18:34:14,2026-01-16 21:58:14,failed,67.6,204
DEL-00460,ORD-00633,DRV-010,2026-01-23 04:29:34,2026-01-23 06:01:34,delivered,17.1,92
DEL-00461,ORD-00634,DRV-018,2026-02-01 04:01:59,2026-02-01 04:45:59,delivered,74.3,44
DEL-00462,ORD-00635,DRV-026,2025-06-29 09:13:31,2025-06-29 09:59:31,delivered,58.0,46
DEL-00463,ORD-00636,DRV-027,2025-12-15 15:53:25,2025-12-15 19:29:25,delivered,36.7,216
DEL-00464,ORD-00637,DRV-034,2025-10-13 12:33:25,2025-10-13 13:59:25,delivered,54.3,86
DEL-00465,ORD-00639,DRV-009,2025-08-20 10:11:32,2025-08-20 11:32:32,delivered,2.3,81
DEL-00466,ORD-00640,DRV-004,2026-02-26 02:49:16,2026-02-26 06:42:16,in_transit,66.4,233
DEL-00467,ORD-00641,DRV-018,2025-11-03 19:40:48,2025-11-03 23:14:48,delivered,54.7,214
DEL-00468,ORD-00642,DRV-035,2026-03-30 01:13:55,2026-03-30 03:22:55,delivered,65.7,129
DEL-00469,ORD-00643,DRV-029,2025-04-27 21:07:30,2025-04-27 22:29:30,delivered,79.4,82
DEL-00470,ORD-00644,DRV-033,2025-09-21 18:58:45,2025-09-21 21:55:45,failed,31.7,177
DEL-00471,ORD-00646,DRV-047,2025-09-03 07:56:50,2025-09-03 11:22:50,delivered,44.1,206
DEL-00472,ORD-00647,DRV-001,2025-08-10 15:29:25,2025-08-10 18:42:25,delivered,8.7,193
DEL-00473,ORD-00648,DRV-019,2025-09-02 12:00:57,2025-09-02 13:55:57,delivered,51.9,115
DEL-00474,ORD-00649,DRV-002,2025-10-03 01:22:34,2025-10-03 03:43:34,delivered,70.4,141
DEL-00475,ORD-00652,DRV-046,2026-02-25 11:51:19,2026-02-25 13:55:19,delivered,73.5,124
DEL-00476,ORD-00653,DRV-017,2025-08-06 16:33:21,2025-08-06 17:16:21,delivered,10.9,43
DEL-00477,ORD-00654,DRV-037,2025-12-31 07:17:07,2025-12-31 09:21:07,delivered,61.6,124
DEL-00478,ORD-00655,DRV-001,2025-10-14 18:19:56,2025-10-14 19:44:56,delivered,31.2,85
DEL-00479,ORD-00657,DRV-008,2026-01-02 08:59:51,2026-01-02 09:56:51,delivered,72.1,57
DEL-00480,ORD-00658,DRV-045,2025-10-12 02:03:10,2025-10-12 04:01:10,delivered,63.4,118
DEL-00481,ORD-00659,DRV-004,2025-05-28 02:57:22,2025-05-28 06:28:22,delivered,52.1,211
DEL-00482,ORD-00660,DRV-049,2025-12-18 21:14:36,2025-12-18 23:58:36,delivered,59.2,164
DEL-00483,ORD-00661,DRV-005,2025-12-14 19:13:49,2025-12-14 22:51:49,delivered,4.8,218
DEL-00484,ORD-00663,DRV-023,2025-11-10 21:59:51,2025-11-10 23:41:51,delivered,6.8,102
DEL-00485,ORD-00664,DRV-044,2025-10-07 15:51:43,2025-10-07 17:59:43,delivered,71.7,128
DEL-00486,ORD-00665,DRV-007,2026-02-22 09:10:47,2026-02-22 11:04:47,delivered,16.9,114
DEL-00487,ORD-00666,DRV-030,2025-10-18 13:37:10,2025-10-18 16:18:10,delivered,52.4,161
DEL-00488,ORD-00667,DRV-040,2025-09-06 13:55:31,2025-09-06 15:55:31,delivered,41.4,120
DEL-00489,ORD-00668,DRV-021,2025-10-15 03:29:01,2025-10-15 04:02:01,delivered,10.0,33
DEL-00490,ORD-00671,DRV-029,2025-08-23 15:22:57,2025-08-23 17:04:57,delivered,36.9,102
DEL-00491,ORD-00673,DRV-039,2025-08-12 07:24:54,2025-08-12 09:01:54,returned_to_warehouse,4.8,97
DEL-00492,ORD-00675,DRV-043,2025-05-02 08:38:15,2025-05-02 09:47:15,delivered,71.3,69
DEL-00493,ORD-00676,DRV-036,2026-02-15 17:30:14,2026-02-15 19:43:14,delivered,72.0,133
DEL-00494,ORD-00677,DRV-028,2025-08-22 22:18:36,2025-08-23 01:48:36,delivered,17.9,210
DEL-00495,ORD-00679,DRV-028,2025-04-25 19:56:15,2025-04-25 20:53:15,failed,30.5,57
