order_id,customer_id,warehouse_id,order_date,order_status,total_amount,item_count
ORD-00332,CUST-0418,WH-006,2025-11-10 20:17:53,delivered,389.68,6
ORD-00333,CUST-0122,WH-005,2025-06-08 00:26:18,cancelled,493.06,9
ORD-00334,CUST-0114,WH-007,2025-11-07 17:49:25,delivered,44.56,10
ORD-00335,CUST-0451,WH-003,2026-03-12 12:38:21,delivered,222.19,8
ORD-00336,CUST-0025,WH-006,2025-09-23 18:31:51,cancelled,340.6,9
ORD-00337,CUST-0164,WH-007,2025-12-23 00:02:13,delivered,160.45,3
ORD-00338,CUST-0387,WH-008,2026-01-07 12:31:30,delivered,124.29,12
ORD-00339,CUST-0074,WH-008,2026-03-10 01:51:12,cancelled,287.76,7
ORD-00340,CUST-0286,WH-003,2025-06-05 05:17:28,delivered,138.67,6
ORD-00341,CUST-0332,WH-002,2025-11-02 12:43:22,cancelled,425.86,2
ORD-00342,CUST-0275,WH-004,2025-08-05 19:42:52,processing,197.93,10
ORD-00343,CUST-0309,WH-001,2025-09-08 23:43:53,cancelled,106.26,10
ORD-00344,CUST-0371,WH-004,2026-02-16 10:03:54,delivered,436.69,6
ORD-00345,CUST-0156,WH-001,2025-09-25 04:25:46,delivered,107.16,12
ORD-00346,CUST-0061,WH-008,2025-05-19 01:48:26,cancelled,352.38,12
ORD-00347,CUST-0105,WH-007,2025-05-05 09:33:05,cancelled,282.76,5
ORD-00348,CUST-0195,WH-008,2025-12-05 12:43:58,delivered,189.24,5
ORD-00349,CUST-0185,WH-008,2025-11-14 09:21:35,delivered,404.37,12
ORD-00350,CUST-0241,WH-006,2025-07-05 10:23:59,cancelled,194.79,7
ORD-00351,CUST-0024,WH-004,2026-03-23 00:57:19,delivered,22.87,9
ORD-00352,CUST-0479,WH-007,2025-07-25 19:22:58,delivered,110.15,4
ORD-00353,CUST-0195,WH-004,2025-04-23 12:47:45,delivered,332.48,11
ORD-00354,CUST-0173,WH-005,2025-10-28 22:43:58,delivered,251.98,12
ORD-00355,CUST-0329,WH-008,2025-09-24 23:55:07,delivered,370.39,6
ORD-00356,CUST-0087,WH-003,2025-12-16 13:51:15,delivered,251.83,9
ORD-00357,CUST-0329,WH-001,2025-05-17 05:03:54,delivered,421.95,2
ORD-00358,CUST-0484,WH-001,2025-10-19 05:20:47,delivered,215.01,11
ORD-00359,CUST-0119,WH-002,2025-06-25 07:38:32,delivered,19.43,9
ORD-00360,CUST-0234,WH-006,2025-08-09 08:31:43,processing,324.3,10
ORD-00361,CUST-0468,WH-008,2025-11-22 07:06:25,delivered,22.63,9
ORD-00362,CUST-0283,WH-007,2026-03-25 20:46:37,pending,271.77,5
ORD-00363,CUST-0275,WH-005,2026-03-13 02:22:04,pending,409.38,11
ORD-00364,CUST-0221,WH-003,2025-08-25 04:08:52,shipped,61.71,3
ORD-00365,CUST-0124,WH-004,2025-06-08 07:59:54,delivered,137.42,6
ORD-00366,CUST-0137,WH-007,2026-02-21 03:22:53,processing,480.26,8
ORD-00367,CUST-0290,WH-004,2025-08-28 07:13:39,returned,124.54,11
ORD-00368,CUST-0424,WH-002,2025-08-29 11:17:18,delivered,431.24,1
ORD-00369,CUST-0048,WH-007,2025-07-28 06:19:00,delivered,283.06,1
ORD-00370,CUST-0327,WH-001,2025-08-21 15:02:02,delivered,55.1,7
ORD-00371,CUST-0331,WH-006,2026-04-07 07:52:39,delivered,431.11,2
ORD-00372,CUST-0459,WH-001,2026-02-28 15:03:33,delivered,452.12,12
ORD-00373,CUST-0455,WH-008,2025-05-17 07:00:30,delivered,463.22,11
ORD-00374,CUST-0474,WH-005,2026-01-06 03:19:40,cancelled,288.3,1
ORD-00375,CUST-0092,WH-006,2025-09-24 13:04:08,pending,115.47,3
ORD-00376,CUST-0386,WH-007,2026-04-12 20:00:30,cancelled,160.15,10
ORD-00377,CUST-0124,WH-007,2026-02-02 20:03:15,delivered,277.17,7
ORD-00378,CUST-0387,WH-003,2025-07-29 17:14:11,delivered,349.32,2
ORD-00379,CUST-0257,WH-006,2026-02-03 13:28:27,processing,226.99,2
ORD-00380,CUST-0175,WH-007,2026-04-04 17:05:19,returned,173.29,11
ORD-00381,CUST-0140,WH-008,2025-09-17 02:21:04,delivered,187.57,7
ORD-00382,CUST-0222,WH-003,2026-03-08 17:01:11,delivered,335.43,2
ORD-00383,CUST-0396,WH-005,2025-06-05 06:33:24,delivered,360.86,2
ORD-00384,CUST-0138,WH-003,2025-11-15 18:13:10,delivered,395.19,3
ORD-00385,CUST-0379,WH-007,2025-05-16 17:40:43,delivered,66.68,1
ORD-00386,CUST-0483,WH-005,2025-06-30 04:31:22,delivered,384.25,2
ORD-00387,CUST-0068,WH-002,2025-10-05 15:29:05,shipped,232.69,9
ORD-00388,CUST-0263,WH-007,2026-02-26 03:39:47,shipped,58.47,9
ORD-00389,CUST-0048,WH-006,2026-04-10 15:46:29,cancelled,20.99,7
ORD-00390,CUST-0199,WH-002,2025-05-09 10:41:42,delivered,286.38,4
ORD-00391,CUST-0293,WH-003,2026-03-31 23:06:17,delivered,97.21,5
ORD-00392,CUST-0155,WH-005,2026-01-16 11:03:15,delivered,45.68,7
ORD-00393,CUST-0142,WH-007,2025-05-17 14:27:22,delivered,394.59,6
ORD-00394,CUST-0129,WH-004,2025-09-11 20:22:25,delivered,255.46,10
ORD-00395,CUST-0101,WH-008,2026-03-15 06:38:34,shipped,162.76,7
ORD-00396,CUST-0171,WH-007,2025-09-13 16:40:13,cancelled,174.83,6
ORD-00397,CUST-0221,WH-003,2025-11-04 07:16:14,delivered,307.56,12
ORD-00398,CUST-0103,WH-008,2025-12-30 16:59:41,delivered,482.82,6
ORD-00399,CUST-0150,WH-008,2026-01-16 03:25:31,returned,394.26,6
ORD-00400,CUST-0193,WH-005,2025-06-04 07:24:34,cancelled,205.57,2
ORD-00401,CUST-0478,WH-004,2025-06-22 05:37:39,delivered,279.63,11
ORD-00402,CUST-0394,WH-001,2025-09-01 17:38:24,returned,238.89,12
ORD-00403,CUST-0108,WH-008,2025-11-03 14:12:16,delivered,418.17,2
ORD-00404,CUST-0420,WH-007,2025-04-30 17:20:36,delivered,82.5,5
ORD-00405,CUST-0124,WH-005,2026-02-11 01:50:03,delivered,361.89,7
ORD-00406,CUST-0038,WH-008,2026-02-14 02:54:48,returned,247.43,7
ORD-00407,CUST-0274,WH-007,2025-08-04 07:10:49,delivered,398.5,6
ORD-00408,CUST-0360,WH-002,2025-11-05 13:39:48,shipped,135.39,11
ORD-00409,CUST-0182,WH-003,2025-10-01 13:38:51,delivered,36.48,11
ORD-00410,CUST-0347,WH-007,2025-04-25 02:24:47,returned,175.82,7
ORD-00411,CUST-0055,WH-001,2025-04-16 04:35:13,processing,122.67,12
ORD-00412,CUST-0266,WH-004,2025-07-20 05:42:13,delivered,204.7,11
ORD-00413,CUST-0302,WH-003,2026-03-30 11:26:22,delivered,26.91,2
ORD-00414,CUST-0152,WH-007,2026-02-13 23:54:52,cancelled,56.64,12
ORD-00415,CUST-0073,WH-006,2025-10-04 21:19:20,delivered,235.84,4
ORD-00416,CUST-0267,WH-008,2025-12-10 02:18:27,delivered,62.35,12
ORD-00417,CUST-0357,WH-008,2026-03-07 08:12:57,delivered,160.63,12
ORD-00418,CUST-0059,WH-001,2025-09-14 15:50:10,cancelled,329.27,11
ORD-00419,CUST-0410,WH-003,2025-10-11 22:53:56,cancelled,374.14,9
ORD-00420,CUST-0090,WH-003,2025-12-22 12:36:29,delivered,221.79,8
ORD-00421,CUST-0119,WH-007,2025-07-13 16:33:43,delivered,105.4,11
ORD-00422,CUST-0222,WH-007,2025-05-28 21:22:27,pending,312.84,4
ORD-00423,CUST-0231,WH-007,2025-07-25 13:09:28,delivered,356.8,4
ORD-00424,CUST-0143,WH-002,2026-04-13 11:13:26,delivered,402.76,9
ORD-00425,CUST-0096,WH-006,2025-05-09 16:02:01,delivered,236.91,5
ORD-00426,CUST-0344,WH-008,2026-01-12 14:35:19,delivered,324.97,10
ORD-00427,CUST-0199,WH-007,2025-11-13 12:37:23,delivered,183.74,8
ORD-00428,CUST-0317,WH-003,2025-11-07 20:49:52,cancelled,357.4,5
ORD-00429,CUST-0471,WH-002,2026-02-26 10:51:06,delivered,166.9,4
ORD-00430,CUST-0157,WH-002,2025-11-30 16:00:09,shipped,351.32,9
ORD-00431,CUST-0199,WH-007,2025-10-06 03:59:55,delivered,293.78,7
ORD-00432,CUST-0096,WH-008,2025-12-24 20:43:33,delivered,351.31,11
ORD-00433,CUST-0477,WH-003,2025-05-28 23:22:54,delivered,252.48,3
ORD-00434,CUST-0096,WH-006,2025-10-19 11:49:07,cancelled,315.41,6
ORD-00435,CUST-0488,WH-001,2025-11-11 09:45:48,delivered,109.64,7
ORD-00436,CUST-0494,WH-008,2026-02-18 00:39:43,delivered,253.49,12
ORD-00437,CUST-0431,WH-008,2025-06-13 18:37:11,delivered,55.1,1
ORD-00438,CUST-0408,WH-004,2025-05-06 16:01:41,delivered,148.3,9
ORD-00439,CUST-0148,WH-003,2025-08-10 01:23:16,delivered,289.34,8
ORD-00440,CUST-0282,WH-002,2026-03-02 02:15:30,delivered,144.93,9
ORD-00441,CUST-0422,WH-006,2025-06-03 18:52:39,delivered,382.04,12
ORD-00442,CUST-0226,WH-004,2025-06-13 22:39:58,returned,64.67,11
ORD-00443,CUST-0385,WH-004,2025-07-23 21:18:10,delivered,499.67,8
ORD-00444,CUST-0135,WH-006,2025-09-15 12:29:56,cancelled,57.19,2
ORD-00445,CUST-0398,WH-004,2026-03-14 10:25:48,delivered,372.74,12
ORD-00446,CUST-0180,WH-007,2025-08-23 07:36:47,shipped,82.53,4
ORD-00447,CUST-0417,WH-004,2025-07-30 03:56:59,cancelled,291.49,9
ORD-00448,CUST-0144,WH-003,2025-10-25 17:35:40,delivered,356.47,5
ORD-00449,CUST-0294,WH-005,2026-03-23 06:40:13,returned,264.49,11
ORD-00450,CUST-0418,WH-002,2025-10-19 23:34:13,shipped,378.8,7
ORD-00451,CUST-0471,WH-001,2026-01-20 05:35:25,returned,435.52,3
ORD-00452,CUST-0360,WH-003,2025-06-21 05:26:36,delivered,360.03,4
ORD-00453,CUST-0390,WH-007,2025-05-19 19:34:48,delivered,295.05,5
ORD-00454,CUST-0322,WH-007,2026-01-15 04:30:03,delivered,51.63,2
ORD-00455,CUST-0207,WH-005,2025-10-30 21:11:30,delivered,440.5,8
ORD-00456,CUST-0487,WH-008,2026-02-27 22:46:01,delivered,16.2,12
ORD-00457,CUST-0048,WH-008,2026-02-11 06:51:47,delivered,353.19,2
ORD-00458,CUST-0408,WH-007,2025-12-21 11:23:51,delivered,223.38,4
ORD-00459,CUST-0254,WH-005,2025-08-03 06:16:03,delivered,152.54,9
ORD-00460,CUST-0296,WH-003,2025-12-21 15:34:30,delivered,250.39,6
ORD-00461,CUST-0458,WH-001,2025-12-22 17:01:17,pending,318.7,8
ORD-00462,CUST-0009,WH-002,2025-05-20 07:11:33,cancelled,91.62,8
ORD-00463,CUST-0001,WH-007,2025-11-13 03:41:22,delivered,348.97,3
ORD-00464,CUST-0452,WH-005,2026-02-10 00:07:12,shipped,467.37,5
ORD-00465,CUST-0048,WH-006,2025-04-20 00:11:52,delivered,195.34,11
ORD-00466,CUST-0085,WH-001,2025-10-21 13:18:01,delivered,163.17,12
ORD-00467,CUST-0387,WH-004,2025-08-29 12:53:34,delivered,59.23,2
ORD-00468,CUST-0001,WH-004,2025-10-09 09:38:54,delivered,79.36,4
ORD-00469,CUST-0266,WH-008,2025-08-17 14:14:34,pending,352.36,2
ORD-00470,CUST-0441,WH-007,2026-03-13 22:53:19,delivered,246.68,4
ORD-00471,CUST-0197,WH-002,2025-05-22 16:54:37,delivered,64.68,6
ORD-00472,CUST-0189,WH-005,2025-06-10 17:55:52,shipped,390.13,3
ORD-00473,CUST-0329,WH-003,2025-07-05 01:22:04,processing,288.2,10
ORD-00474,CUST-0333,WH-003,2025-06-23 02:45:22,delivered,365.38,11
ORD-00475,CUST-0384,WH-003,2026-03-08 22:31:26,cancelled,313.8,8
ORD-00476,CUST-0441,WH-004,2025-11-25 08:18:20,processing,63.73,2
ORD-00477,CUST-0302,WH-007,2026-02-12 23:08:04,delivered,223.25,3
ORD-00478,CUST-0127,WH-005,2025-10-24 06:53:11,delivered,135.36,10
ORD-00479,CUST-0308,WH-005,2025-10-26 15:21:46,delivered,349.88,11
ORD-00480,CUST-0449,WH-005,2025-11-02 14:03:46,delivered,309.36,4
ORD-00481,CUST-0383,WH-007,2026-01-16 12:44:36,delivered,41.47,4
ORD-00482,CUST-0254,WH-007,2025-05-26 22:08:42,shipped,257.3,10
ORD-00483,CUST-0037,WH-001,2025-09-30 11:41:48,returned,467.95,3
ORD-00484,CUST-0199,WH-007,2025-05-13 04:50:48,delivered,346.23,8
ORD-00485,CUST-0489,WH-002,2026-02-08 08:56:11,pending,47.75,5
ORD-00486,CUST-0111,WH-001,2026-03-18 13:31:41,cancelled,475.11,7
ORD-00487,CUST-0260,WH-005,2025-10-07 10:28:54,delivered,258.01,7
ORD-00488,CUST-0217,WH-007,2025-08-07 02:19:05,processing,275.23,10
ORD-00489,CUST-0079,WH-005,2025-08-25 17:19:44,processing,53.33,4
ORD-00490,CUST-0499,WH-003,2026-02-07 17:06:18,delivered,204.5,11
ORD-00491,CUST-0391,WH-002,2026-03-06 06:16:04,delivered,227.18,4
ORD-00492,CUST-0030,WH-004,2025-11-19 13:59:04,processing,225.72,8
ORD-00493,CUST-0314,WH-001,2026-01-19 04:34:57,delivered,374.72,12
ORD-00494,CUST-0090,WH-002,2025-08-18 05:25:31,pending,81.55,1
ORD-00495,CUST-0084,WH-008,2025-12-30 13:54:29,returned,268.66,12
ORD-00496,CUST-0133,WH-003,2025-04-25 19:14:21,delivered,378.64,5
ORD-00497,CUST-0376,WH-002,2026-02-06 19:30:04,delivered,29.24,7
ORD-00498,CUST-0140,WH-002,2025-07-05 12:16:31,delivered,487.9,11
ORD-00499,CUST-0040,WH-008,2026-02-22 05:46:35,delivered,189.66,8
ORD-00500,CUST-0440,WH-003,2025-06-06 07:01:39,delivered,138.73,2
ORD-00501,CUST-0458,WH-002,2025-07-07 01:14:13,delivered,261.78,1
ORD-00502,CUST-0440,WH-001,2025-05-31 01:52:37,delivered,243.81,7
ORD-00503,CUST-0472,WH-003,2025-06-01 20:36:07,shipped,480.77,1
ORD-00504,CUST-0284,WH-007,2025-05-14 00:10:20,delivered,135.41,12
ORD-00505,CUST-0164,WH-005,2025-12-23 14:41:09,cancelled,292.19,2
ORD-00506,CUST-0258,WH-001,2026-01-26 15:45:22,shipped,405.1,1
ORD-00507,CUST-0489,WH-007,2025-05-13 16:32:56,processing,240.57,5
ORD-00508,CUST-0397,WH-005,2026-01-23 05:54:24,delivered,283.25,1
ORD-00509,CUST-0189,WH-004,2026-01-16 21:44:54,delivered,395.49,12
ORD-00510,CUST-0319,WH-004,2025-04-30 19:49:59,delivered,301.97,8
ORD-00511,CUST-0396,WH-004,2025-05-24 16:14:28,delivered,280.08,4
ORD-00512,CUST-0078,WH-001,2026-01-29 22:52:17,cancelled,26.6,9
ORD-00513,CUST-0178,WH-001,2025-10-19 20:10:31,returned,15.71,11
ORD-00514,CUST-0193,WH-005,2025-05-06 22:38:41,shipped,271.96,4
ORD-00515,CUST-0215,WH-008,2025-05-28 17:35:01,returned,486.69,3
ORD-00516,CUST-0365,WH-005,2025-07-16 16:59:11,processing,461.82,9
ORD-00517,CUST-0212,WH-006,2025-05-09 11:50:54,delivered,377.73,10
ORD-00518,CUST-0049,WH-003,2025-12-15 03:02:32,delivered,206.26,10
ORD-00519,CUST-0291,WH-001,2026-01-15 21:20:47,delivered,482.65,4
ORD-00520,CUST-0150,WH-005,2026-01-26 01:12:53,cancelled,464.13,7
ORD-00521,CUST-0359,WH-006,2026-03-17 08:29:55,delivered,146.9,2
ORD-00522,CUST-0484,WH-004,2025-06-29 07:38:15,shipped,388.52,2
ORD-00523,CUST-0080,WH-002,2026-03-10 10:37:21,shipped,241.04,7
ORD-00524,CUST-0062,WH-006,2025-06-21 18:53:35,returned,115.7,5
ORD-00525,CUST-0238,WH-005,2025-08-21 16:35:59,cancelled,58.85,11
ORD-00526,CUST-0156,WH-001,2025-05-18 10:53:22,delivered,430.44,3
ORD-00527,CUST-0047,WH-004,2026-02-18 05:45:32,returned,207.18,1
ORD-00528,CUST-0347,WH-005,2026-03-25 07:07:37,delivered,495.48,1
ORD-00529,CUST-0488,WH-007,2026-03-27 20:01:10,cancelled,284.64,9
ORD-00530,CUST-0128,WH-002,2025-08-20 08:11:29,delivered,404.89,3
ORD-00531,CUST-0063,WH-001,2025-06-12 22:32:49,processing,393.77,4
ORD-00532,CUST-0067,WH-004,2025-10-15 03:34:52,cancelled,195.54,11
ORD-00533,CUST-0481,WH-002,2026-01-06 09:28:13,delivered,140.53,2
ORD-00534,CUST-0012,WH-002,2025-07-12 14:53:53,shipped,328.3,3
ORD-00535,CUST-0048,WH-006,2025-11-09 13:41:10,shipped,472.01,1
ORD-00536,CUST-0087,WH-007,2025-05-21 11:52:35,cancelled,206.57,1
ORD-00537,CUST-0196,WH-007,2025-11-12 10:55:15,shipped,119.14,3
ORD-00538,CUST-0141,WH-005,2025-04-20 09:43:23,delivered,87.09,10
ORD-00539,CUST-0318,WH-004,2025-07-03 13:17:34,delivered,256.96,9
ORD-00540,CUST-0246,WH-001,2025-06-24 06:11:58,processing,200.76,7
ORD-00541,CUST-0103,WH-004,2025-07-27 05:49:44,delivered,404.05,1
ORD-00542,CUST-0196,WH-006,2026-03-10 14:52:39,delivered,394.0,6
ORD-00543,CUST-0468,WH-006,2025-10-28 11:27:42,delivered,102.21,6
ORD-00544,CUST-0306,WH-004,2026-04-05 21:18:28,pending,408.18,5
ORD-00545,CUST-0030,WH-008,2025-05-21 08:11:43,delivered,386.92,4
ORD-00546,CUST-0499,WH-003,2025-07-02 11:08:51,shipped,333.58,5
ORD-00547,CUST-0274,WH-001,2025-10-16 10:47:41,delivered,474.68,10
ORD-00548,CUST-0434,WH-007,2025-12-29 19:09:36,delivered,422.02,3
ORD-00549,CUST-0091,WH-004,2025-08-27 03:28:00,delivered,406.01,12
ORD-00550,CUST-0184,WH-001,2025-11-16 13:30:31,delivered,185.57,10
ORD-00551,CUST-0289,WH-003,2025-09-22 21:08:42,delivered,106.29,8
ORD-00552,CUST-0278,WH-005,2026-03-31 02:31:36,shipped,33.41,1
ORD-00553,CUST-0120,WH-004,2025-06-20 08:24:53,pending,246.82,6
ORD-00554,CUST-0470,WH-004,2025-08-22 21:25:39,cancelled,180.27,3
ORD-00555,CUST-0471,WH-006,2025-08-31 22:45:16,processing,86.64,12
ORD-00556,CUST-0470,WH-003,2025-07-02 13:24:52,delivered,425.54,6
ORD-00557,CUST-0492,WH-002,2025-07-07 09:49:32,delivered,471.83,7
ORD-00558,CUST-0301,WH-002,2025-05-26 12:18:58,delivered,171.46,3
ORD-00559,CUST-0375,WH-007,2026-04-09 22:01:08,delivered,480.92,11
ORD-00560,CUST-0163,WH-003,2025-05-30 10:43:22,delivered,287.56,10
ORD-00561,CUST-0403,WH-006,2025-05-25 14:08:41,delivered,300.64,3
ORD-00562,CUST-0194,WH-005,2025-06-03 22:30:54,delivered,157.84,3
ORD-00563,CUST-0374,WH-001,2026-01-18 17:02:53,cancelled,475.12,7
ORD-00564,CUST-0436,WH-001,2025-12-28 16:38:31,shipped,169.34,10
ORD-00565,CUST-0114,WH-002,2025-11-04 18:49:35,cancelled,83.21,12
ORD-00566,CUST-0040,WH-004,2025-04-30 03:06:17,delivered,169.97,11
ORD-00567,CUST-0454,WH-002,2025-08-13 03:19:15,cancelled,339.96,12
ORD-00568,CUST-0454,WH-006,2025-05-27 13:32:11,delivered,143.63,4
ORD-00569,CUST-0355,WH-002,2025-07-27 21:12:35,delivered,396.7,12
ORD-00570,CUST-0001,WH-001,2025-11-20 14:00:37,delivered,370.3,3
ORD-00571,CUST-0453,WH-007,2025-08-07 06:07:03,delivered,198.68,9
ORD-00572,CUST-0193,WH-002,2026-04-06 20:05:28,cancelled,397.53,10
ORD-00573,CUST-0334,WH-004,2025-09-24 10:45:02,shipped,50.75,1
ORD-00574,CUST-0151,WH-001,2025-11-03 14:38:01,delivered,476.56,2
ORD-00575,CUST-0176,WH-003,2025-07-30 10:22:34,cancelled,93.04,2
ORD-00576,CUST-0281,WH-002,2026-02-21 17:04:12,delivered,492.86,8
ORD-00577,CUST-0361,WH-001,2025-06-23 05:59:01,delivered,332.01,10
ORD-00578,CUST-0456,WH-007,2025-05-10 17:19:01,shipped,64.11,4
ORD-00579,CUST-0499,WH-004,2026-02-16 11:39:17,delivered,283.74,12
ORD-00580,CUST-0277,WH-005,2025-10-06 00:48:31,delivered,159.24,2
ORD-00581,CUST-0026,WH-007,2025-12-19 08:14:25,delivered,422.33,3
ORD-00582,CUST-0028,WH-006,2025-06-19 18:49:01,pending,57.5,11
ORD-00583,CUST-0321,WH-008,2026-04-15 01:42:32,shipped,27.48,3
ORD-00584,CUST-0327,WH-005,2025-10-11 20:48:41,returned,244.68,2
ORD-00585,CUST-0158,WH-007,2025-05-23 17:03:05,delivered,449.02,5
ORD-00586,CUST-0047,WH-007,2025-09-22 07:03:15,shipped,444.46,6
ORD-00587,CUST-0096,WH-008,2025-12-11 19:48:57,pending,228.27,5
ORD-00588,CUST-0116,WH-005,2025-05-16 08:16:53,delivered,88.3,12
ORD-00589,CUST-0342,WH-002,2025-06-06 15:51:56,processing,181.74,9
ORD-00590,CUST-0212,WH-004,2025-09-08 14:54:58,delivered,422.79,9
ORD-00591,CUST-0215,WH-008,2025-11-16 23:49:22,delivered,129.29,5
ORD-00592,CUST-0041,WH-007,2025-05-22 10:48:43,cancelled,361.44,9
ORD-00593,CUST-0293,WH-003,2026-03-19 06:00:46,shipped,382.24,3
ORD-00594,CUST-0486,WH-003,2026-04-07 10:46:03,returned,407.1,3
ORD-00595,CUST-0022,WH-007,2025-05-08 22:22:33,processing,346.32,4
ORD-00596,CUST-0422,WH-003,2026-04-06 11:34:29,cancelled,140.07,12
ORD-00597,CUST-0469,WH-002,2025-08-16 23:30:13,processing,284.84,9
ORD-00598,CUST-0167,WH-005,2025-11-18 14:25:25,delivered,459.82,1
ORD-00599,CUST-0403,WH-007,2026-04-12 03:02:21,shipped,87.58,10
ORD-00600,CUST-0302,WH-002,2025-05-30 03:14:37,cancelled,287.9,2
ORD-00601,CUST-0403,WH-005,2026-02-15 09:48:12,cancelled,441.87,7
ORD-00602,CUST-0136,WH-007,2026-01-05 04:04:24,delivered,292.43,8
ORD-00603,CUST-0020,WH-003,2025-07-26 00:33:53,delivered,84.77,10
ORD-00604,CUST-0349,WH-007,2025-12-31 21:27:19,pending,446.44,6
ORD-00605,CUST-0354,WH-004,2025-11-13 20:05:56,pending,245.48,5
ORD-00606,CUST-0460,WH-006,2025-07-23 23:57:14,pending,411.43,5
ORD-00607,CUST-0160,WH-005,2026-01-28 15:38:37,cancelled,431.24,11
ORD-00608,CUST-0051,WH-004,2025-12-06 10:48:34,shipped,487.5,8
ORD-00609,CUST-0397,WH-006,2025-09-08 11:30:30,delivered,217.13,11
ORD-00610,CUST-0046,WH-004,2025-10-06 02:07:08,delivered,458.01,7
ORD-00611,CUST-0380,WH-008,2025-11-21 14:20:36,delivered,435.59,1
ORD-00612,CUST-0264,WH-003,2025-09-10 00:23:43,processing,359.14,7
ORD-00613,CUST-0070,WH-001,2025-10-09 06:26:19,shipped,439.46,4
ORD-00614,CUST-0429,WH-001,2025-07-26 03:49:42,delivered,236.38,6
ORD-00615,CUST-0361,WH-004,2026-01-20 19:14:23,delivered,414.4,9
ORD-00616,CUST-0204,WH-002,2025-05-24 18:09:48,delivered,132.34,8
ORD-00617,CUST-0305,WH-008,2025-07-15 20:37:37,shipped,437.18,10
ORD-00618,CUST-0283,WH-006,2025-10-13 22:07:21,delivered,421.26,5
ORD-00619,CUST-0384,WH-002,2025-11-30 19:17:22,delivered,202.48,3
ORD-00620,CUST-0438,WH-004,2025-06-03 11:05:05,cancelled,328.98,11
ORD-00621,CUST-0106,WH-005,2025-05-21 16:14:21,delivered,263.94,11
ORD-00622,CUST-0005,WH-008,2025-05-04 14:25:53,cancelled,328.98,10
ORD-00623,CUST-0411,WH-001,2025-05-10 05:12:58,delivered,310.05,5
ORD-00624,CUST-0365,WH-005,2025-12-18 23:16:01,delivered,197.59,6
ORD-00625,CUST-0236,WH-005,2026-04-05 08:05:40,delivered,161.54,9
ORD-00626,CUST-0423,WH-007,2025-09-02 01:12:32,delivered,18.56,11
ORD-00627,CUST-0495,WH-006,2025-12-19 08:52:56,delivered,302.98,5
ORD-00628,CUST-0153,WH-002,2025-06-10 01:59:34,delivered,178.1,5
ORD-00629,CUST-0328,WH-006,2025-11-28 11:09:04,cancelled,141.66,12
ORD-00630,CUST-0488,WH-005,2025-05-20 11:34:38,shipped,265.89,4
ORD-00631,CUST-0461,WH-001,2025-05-13 05:52:18,cancelled,404.15,10
ORD-00632,CUST-0207,WH-006,2026-01-14 19:34:14,delivered,364.82,11
ORD-00633,CUST-0255,WH-005,2026-01-20 15:29:34,delivered,218.0,7
ORD-00634,CUST-0378,WH-001,2026-01-29 20:01:59,delivered,497.46,4
ORD-00635,CUST-0176,WH-004,2025-06-28 01:13:31,delivered,324.58,8
ORD-00636,CUST-0465,WH-006,2025-12-13 02:53:25,delivered,425.03,11
ORD-00637,CUST-0449,WH-003,2025-10-11 08:33:25,delivered,243.33,12
ORD-00638,CUST-0133,WH-003,2025-07-19 20:50:05,cancelled,451.3,11
ORD-00639,CUST-0046,WH-004,2025-08-18 19:11:32,delivered,375.94,5
ORD-00640,CUST-0216,WH-006,2026-02-23 06:49:16,delivered,299.0,8
ORD-00641,CUST-0436,WH-002,2025-10-31 22:40:48,delivered,435.2,10
ORD-00642,CUST-0298,WH-002,2026-03-29 05:13:55,delivered,109.35,2
ORD-00643,CUST-0445,WH-007,2025-04-26 20:07:30,delivered,215.36,3
ORD-00644,CUST-0071,WH-004,2025-09-19 11:58:45,delivered,493.79,8
ORD-00645,CUST-0074,WH-006,2026-03-15 11:16:37,cancelled,102.47,2
ORD-00646,CUST-0250,WH-006,2025-09-02 09:56:50,delivered,100.76,11
ORD-00647,CUST-0030,WH-001,2025-08-08 04:29:25,delivered,116.55,3
ORD-00648,CUST-0296,WH-003,2025-08-30 18:00:57,delivered,385.33,2
ORD-00649,CUST-0067,WH-007,2025-09-30 04:22:34,delivered,210.65,8
ORD-00650,CUST-0197,WH-001,2025-04-27 07:10:51,pending,111.72,6
ORD-00651,CUST-0487,WH-001,2025-11-04 14:44:43,cancelled,382.07,9
ORD-00652,CUST-0098,WH-001,2026-02-23 12:51:19,delivered,318.94,4
ORD-00653,CUST-0116,WH-006,2025-08-03 23:33:21,delivered,64.81,9
ORD-00654,CUST-0302,WH-005,2025-12-29 04:17:07,shipped,414.56,5
ORD-00655,CUST-0486,WH-005,2025-10-11 19:19:56,delivered,267.34,9
ORD-00656,CUST-0173,WH-007,2025-06-03 10:01:53,cancelled,497.8,6
ORD-00657,CUST-0462,WH-008,2026-01-01 16:59:51,delivered,106.39,7
ORD-00658,CUST-0010,WH-004,2025-10-10 08:03:10,delivered,492.67,4
ORD-00659,CUST-0376,WH-001,2025-05-25 05:57:22,delivered,96.96,6
ORD-00660,CUST-0365,WH-001,2025-12-17 20:14:36,delivered,325.56,9
ORD-00661,CUST-0320,WH-001,2025-12-12 09:13:49,delivered,38.26,2
ORD-00662,CUST-0335,WH-001,2025-12-21 14:57:55,pending,71.16,8
ORD-00663,CUST-0195,WH-002,2025-11-10 06:59:51,delivered,245.08,3
